,director_name,actor_1,actor_2,actor_3,genres,gross
674,114,63,148,161,Adventure,180191634.0
675,114,63,148,161,Comedy,180191634.0
676,114,63,148,161,Sci-Fi,180191634.0
677,67,36,149,162,Adventure,424645577.0
678,67,36,149,162,Sci-Fi,424645577.0
679,67,36,149,162,Thriller,424645577.0
680,108,80,70,152,Adventure,292298923.0
681,108,80,70,152,Drama,292298923.0
682,108,80,70,152,Fantasy,292298923.0
683,108,80,70,152,Romance,292298923.0
684,115,106,150,163,Adventure,177343675.0
685,115,106,150,163,Animation,177343675.0
686,115,106,150,163,Comedy,177343675.0
687,115,106,150,163,Family,177343675.0
688,115,106,150,163,Fantasy,177343675.0
689,115,106,150,163,Sci-Fi,177343675.0
690,37,55,151,164,Adventure,234277056.0
691,37,55,151,164,Sci-Fi,234277056.0
692,37,55,151,164,Thriller,234277056.0
693,26,13,152,165,Action,138396624.0
694,26,13,152,165,Comedy,138396624.0
695,26,13,152,165,Crime,138396624.0
696,26,13,152,165,Thriller,138396624.0
697,71,107,153,166,Action,149234747.0
698,71,107,153,166,Adventure,149234747.0
699,71,107,153,166,Animation,149234747.0
700,71,107,153,166,Comedy,149234747.0
701,71,107,153,166,Family,149234747.0
702,71,107,153,166,Fantasy,149234747.0
703,116,59,154,167,Action,118311368.0
704,116,59,154,167,Crime,118311368.0
705,116,59,154,167,Mystery,118311368.0
706,116,59,154,167,Thriller,118311368.0
707,117,79,155,168,Action,101160529.0
708,117,79,155,168,Adventure,101160529.0
709,117,79,155,168,Drama,101160529.0
710,37,108,156,169,Action,77564037.0
711,37,108,156,169,Adventure,77564037.0
712,37,108,156,169,Family,77564037.0
713,37,108,156,169,Mystery,77564037.0
714,118,109,114,8,Adventure,249358727.0
715,118,109,114,8,Family,249358727.0
716,118,109,114,8,Fantasy,249358727.0
717,118,109,114,8,Mystery,249358727.0
718,34,84,157,170,Adventure,49551662.0
719,34,84,157,170,Drama,49551662.0
720,34,84,157,170,Romance,49551662.0
721,34,84,157,170,War,49551662.0
722,90,13,158,171,Action,60522097.0
723,90,13,158,171,Adventure,60522097.0
724,90,13,158,171,Sci-Fi,60522097.0
725,119,110,159,172,Adventure,137748063.0
726,119,110,159,172,Animation,137748063.0
727,119,110,159,172,Family,137748063.0
728,119,110,159,172,Thriller,137748063.0
729,77,83,100,107,Adventure,113733726.0
730,77,83,100,107,Comedy,113733726.0
731,77,83,100,107,Family,113733726.0
732,77,83,100,107,Fantasy,113733726.0
733,120,5,39,173,Action,148337537.0
734,120,5,39,173,Animation,148337537.0
735,120,5,39,173,Comedy,148337537.0
736,120,5,39,173,Family,148337537.0
737,120,5,39,173,Sci-Fi,148337537.0
738,121,109,160,174,Adventure,317557891.0
739,121,109,160,174,Family,317557891.0
740,121,109,160,174,Fantasy,317557891.0
741,122,31,59,175,Action,33592415.0
742,122,31,59,175,Comedy,33592415.0
743,122,31,59,175,Fantasy,33592415.0
744,1,1,1,1,Action,305388685.0
745,1,1,1,1,Adventure,305388685.0
746,1,1,1,1,Fantasy,305388685.0
747,67,36,86,92,Adventure,337103873.0
748,67,36,86,92,Sci-Fi,337103873.0
749,67,36,86,92,Thriller,337103873.0
750,81,32,161,176,Mystery,217536138.0
751,81,32,161,176,Thriller,217536138.0
752,123,111,162,177,Adventure,131536019.0
753,123,111,162,177,Animation,131536019.0
754,123,111,162,177,Comedy,131536019.0
755,123,111,162,177,Family,131536019.0
756,123,111,162,177,Musical,131536019.0
757,10,24,163,178,Action,214948780.0
758,10,24,163,178,Adventure,214948780.0
759,10,24,163,178,Fantasy,214948780.0
760,10,24,163,178,Sci-Fi,214948780.0
761,10,24,163,178,Thriller,214948780.0
762,40,71,82,179,Action,209805005.0
763,40,71,82,179,Crime,209805005.0
764,40,71,82,179,Thriller,209805005.0
765,124,20,164,180,Action,186830669.0
766,124,20,164,180,Adventure,186830669.0
767,124,20,164,180,Crime,186830669.0
768,124,20,164,180,Mystery,186830669.0
769,124,20,164,180,Thriller,186830669.0
770,109,21,85,181,Action,163192114.0
771,109,21,85,181,Adventure,163192114.0
772,109,21,85,181,Fantasy,163192114.0
773,125,112,165,182,Action,119412921.0
774,125,112,165,182,Sci-Fi,119412921.0
775,126,113,166,183,Action,32694788.0
776,126,113,166,183,Adventure,32694788.0
777,126,113,166,183,History,32694788.0
778,127,114,167,184,Action,113165635.0
779,127,114,167,184,Adventure,113165635.0
780,127,114,167,184,Thriller,113165635.0
781,128,115,168,185,Action,107285004.0
782,81,116,169,186,Comedy,260031035.0
783,81,116,169,186,Family,260031035.0
784,81,116,169,186,Fantasy,260031035.0
785,41,39,67,187,Action,186739919.0
786,41,39,67,187,Adventure,186739919.0
787,41,39,67,187,Sci-Fi,186739919.0
788,41,39,67,187,Thriller,186739919.0
789,129,55,170,143,Action,215397307.0
790,129,55,170,143,Adventure,215397307.0
791,129,55,170,143,Thriller,215397307.0
792,69,117,171,188,Action,182618434.0
793,69,117,171,188,Adventure,182618434.0
794,69,117,171,188,Drama,182618434.0
795,69,117,171,188,Thriller,182618434.0
796,130,101,172,94,Action,131920333.0
797,130,101,172,94,Adventure,131920333.0
798,130,101,172,94,Sci-Fi,131920333.0
799,130,101,172,94,Thriller,131920333.0
800,103,118,173,189,Adventure,124976634.0
801,103,118,173,189,Drama,124976634.0
802,103,118,173,189,Fantasy,124976634.0
803,131,73,174,190,Action,115802596.0
804,131,73,174,190,Fantasy,115802596.0
805,131,73,174,190,Thriller,115802596.0
806,112,105,175,191,Action,108521835.0
807,112,105,175,191,Thriller,108521835.0
808,31,119,176,192,Action,100685880.0
809,31,119,176,192,Adventure,100685880.0
810,31,119,176,192,Comedy,100685880.0
811,31,119,176,192,Crime,100685880.0
812,17,120,96,119,Adventure,126464904.0
813,17,120,96,119,Mystery,126464904.0
814,17,120,96,119,Sci-Fi,126464904.0
815,94,121,177,193,Adventure,64736114.0
816,94,121,177,193,Animation,64736114.0
817,94,121,177,193,Comedy,64736114.0
818,94,121,177,193,Family,64736114.0
819,94,121,177,193,Fantasy,64736114.0
820,132,105,71,194,Action,93050117.0
821,132,105,71,194,Drama,93050117.0
822,132,105,71,194,Sci-Fi,93050117.0
823,132,105,71,194,Thriller,93050117.0
824,133,122,178,195,Action,57637485.0
825,133,122,178,195,Adventure,57637485.0
826,133,122,178,195,Sci-Fi,57637485.0
827,133,122,178,195,Thriller,57637485.0
828,134,60,179,196,Action,58607007.0
829,134,60,179,196,Crime,58607007.0
830,134,60,179,196,Sci-Fi,58607007.0
831,134,60,179,196,Thriller,58607007.0
832,43,123,180,197,Action,43929341.0
833,43,123,180,197,Family,43929341.0
834,43,123,180,197,Sport,43929341.0
835,135,124,181,198,Comedy,30212620.0
836,135,124,181,198,Drama,30212620.0
837,135,124,181,198,Romance,30212620.0
838,136,55,182,165,Action,76418654.0
839,136,55,182,165,Comedy,76418654.0
840,136,55,182,165,Romance,76418654.0
841,27,125,116,199,Action,89021735.0
842,27,125,116,199,Adventure,89021735.0
843,27,125,116,199,Mystery,89021735.0
844,27,125,116,199,Sci-Fi,89021735.0
845,137,126,60,200,Action,380262555.0
846,137,126,60,200,Adventure,380262555.0
847,137,126,60,200,Fantasy,380262555.0
848,137,126,60,200,Sci-Fi,380262555.0
849,137,126,60,200,Action,310675583.0
850,137,126,60,200,Adventure,310675583.0
851,137,126,60,200,Fantasy,310675583.0
852,137,126,60,200,Sci-Fi,310675583.0
853,44,25,36,201,Adventure,289907418.0
854,44,25,36,201,Animation,289907418.0
855,44,25,36,201,Comedy,289907418.0
856,44,25,36,201,Family,289907418.0
857,44,25,36,201,Fantasy,289907418.0
858,136,24,183,202,Action,132550960.0
859,136,24,183,202,Adventure,132550960.0
860,136,24,183,202,Sci-Fi,132550960.0
861,136,24,183,202,Thriller,132550960.0
862,137,126,98,203,Action,474544677.0
863,137,126,98,203,Adventure,474544677.0
864,137,126,98,203,Fantasy,474544677.0
865,137,126,98,203,Sci-Fi,474544677.0
866,138,31,184,204,Adventure,187165546.0
867,138,31,184,204,Animation,187165546.0
868,138,31,184,204,Comedy,187165546.0
869,138,31,184,204,Family,187165546.0
870,138,31,184,204,Fantasy,187165546.0
871,129,73,185,205,Action,40911830.0
872,129,73,185,205,Drama,40911830.0
873,129,73,185,205,War,40911830.0
874,139,7,15,206,Action,47952020.0
875,139,7,15,206,Adventure,47952020.0
876,139,7,15,206,Drama,47952020.0
877,139,7,15,206,Fantasy,47952020.0
878,85,127,186,207,Action,190871240.0
879,85,127,186,207,Adventure,190871240.0
880,85,127,186,207,Comedy,190871240.0
881,85,127,186,207,Sci-Fi,190871240.0
882,118,128,187,208,Adventure,274084951.0
883,118,128,187,208,Drama,274084951.0
884,118,128,187,208,Sci-Fi,274084951.0
885,118,128,187,208,Thriller,274084951.0
886,140,129,188,209,Action,67155742.0
887,140,129,188,209,Adventure,67155742.0
888,140,129,188,209,Thriller,67155742.0
889,141,130,189,210,Action,81638674.0
890,141,130,189,210,Adventure,81638674.0
891,141,130,189,210,Comedy,81638674.0
892,141,130,189,210,Sci-Fi,81638674.0
893,142,131,190,211,Action,56114221.0
894,142,131,190,211,Adventure,56114221.0
895,142,131,190,211,Sci-Fi,56114221.0
896,77,83,100,107,Action,250863268.0
897,77,83,100,107,Adventure,250863268.0
898,77,83,100,107,Comedy,250863268.0
899,77,83,100,107,Family,250863268.0
900,77,83,100,107,Fantasy,250863268.0
901,143,132,172,212,Action,155181732.0
902,143,132,172,212,Adventure,155181732.0
903,143,132,172,212,Drama,155181732.0
904,143,132,172,212,Thriller,155181732.0
905,144,133,122,213,Action,125332007.0
906,144,133,122,213,Adventure,125332007.0
907,144,133,122,213,Thriller,125332007.0
908,41,134,191,12,Action,113330342.0
909,41,134,191,12,Drama,113330342.0
910,41,134,191,12,History,113330342.0
911,41,134,191,12,War,113330342.0
912,145,72,192,214,Crime,125531634.0
913,145,72,192,214,Thriller,125531634.0
914,51,72,95,215,Action,186336103.0
915,51,72,95,215,Comedy,186336103.0
916,51,72,95,215,Crime,186336103.0
917,51,72,95,215,Romance,186336103.0
918,51,72,95,215,Thriller,186336103.0
919,122,135,193,216,Adventure,129995817.0
920,122,135,193,216,Sci-Fi,129995817.0
921,122,135,193,216,Thriller,129995817.0
922,47,19,194,217,Biography,102608827.0
923,47,19,194,217,Drama,102608827.0
924,45,136,195,218,Adventure,42776259.0
925,45,136,195,218,Comedy,42776259.0
926,45,136,195,218,Family,42776259.0
927,45,136,195,218,Fantasy,42776259.0
928,146,2,196,219,Action,98780042.0
929,146,2,196,219,Comedy,98780042.0
930,146,2,196,219,Crime,98780042.0
931,146,2,196,219,Sci-Fi,98780042.0
932,146,2,196,219,Thriller,98780042.0
933,147,137,197,220,Action,106369117.0
934,147,137,197,220,Drama,106369117.0
935,147,137,197,220,Fantasy,106369117.0
936,147,137,197,220,War,106369117.0
937,148,138,198,221,Adventure,142614158.0
938,148,138,198,221,Animation,142614158.0
939,148,138,198,221,Comedy,142614158.0
940,148,138,198,221,Family,142614158.0
941,148,138,198,221,Fantasy,142614158.0
942,149,25,199,222,Animation,50026353.0
943,149,25,199,222,Comedy,50026353.0
944,149,25,199,222,Family,50026353.0
945,149,25,199,222,Music,50026353.0
946,149,25,199,222,Western,50026353.0
947,122,18,193,113,Action,66002193.0
948,122,18,193,113,Adventure,66002193.0
949,122,18,193,113,Mystery,66002193.0
950,122,18,193,113,Sci-Fi,66002193.0
951,122,18,193,113,Thriller,66002193.0
952,77,24,200,223,Action,85463309.0
953,77,24,200,223,Drama,85463309.0
954,77,24,200,223,Sci-Fi,85463309.0
955,77,24,200,223,Sport,85463309.0
956,148,139,201,224,Adventure,71017784.0
957,148,139,201,224,Animation,71017784.0
958,148,139,201,224,Comedy,71017784.0
959,148,139,201,224,Family,71017784.0
960,148,139,201,224,Fantasy,71017784.0
961,150,140,35,225,Action,48068396.0
962,150,140,35,225,Crime,48068396.0
963,150,140,35,225,Romance,48068396.0
964,150,140,35,225,Thriller,48068396.0
965,78,41,202,226,Action,61656849.0
966,78,41,202,226,Sci-Fi,61656849.0
967,151,96,203,227,Action,134520804.0
968,151,96,203,227,Adventure,134520804.0
969,151,96,203,227,Thriller,134520804.0
970,15,17,1,228,Action,313837577.0
971,15,17,1,228,Adventure,313837577.0
972,15,17,1,228,Drama,313837577.0
973,15,17,1,228,Fantasy,313837577.0
974,152,50,204,229,Action,24004159.0
975,152,50,204,229,Adventure,24004159.0
976,152,50,204,229,Comedy,24004159.0
977,153,13,99,230,Biography,58183966.0
978,153,13,99,230,Drama,58183966.0
979,153,13,99,230,Sport,58183966.0
980,154,141,205,231,Adventure,100446895.0
981,154,141,205,231,Comedy,100446895.0
982,154,141,205,231,Family,100446895.0
983,154,141,205,231,Fantasy,100446895.0
984,101,13,41,232,Action,144795350.0
985,101,13,41,232,Mystery,144795350.0
986,101,13,41,232,Sci-Fi,144795350.0
987,101,13,41,232,Thriller,144795350.0
988,17,21,1,233,Action,47396698.0
989,17,21,1,233,Adventure,47396698.0
990,17,21,1,233,Drama,47396698.0
991,17,21,1,233,History,47396698.0
992,17,21,1,233,War,47396698.0
993,94,142,206,234,Adventure,140015224.0
994,94,142,206,234,Comedy,140015224.0
995,94,142,206,234,Family,140015224.0
996,94,142,206,234,Fantasy,140015224.0
997,155,143,207,235,Animation,104374107.0
998,155,143,207,235,Family,104374107.0
999,155,143,207,235,Fantasy,104374107.0
1000,155,143,207,235,Musical,104374107.0
1001,155,143,207,235,Romance,104374107.0
1002,17,105,208,236,Adventure,228430993.0
1003,17,105,208,236,Drama,228430993.0
1004,17,105,208,236,Sci-Fi,228430993.0
1005,26,58,124,87,Action,35799026.0
1006,26,58,124,87,Adventure,35799026.0
1007,26,58,124,87,Romance,35799026.0
1008,26,58,124,87,Sci-Fi,35799026.0
1009,26,58,124,87,Thriller,35799026.0
1010,156,144,209,73,Comedy,6712451.0
1011,156,144,209,73,Romance,6712451.0
1012,157,73,95,237,Action,101643008.0
1013,157,73,95,237,Crime,101643008.0
1014,157,73,95,237,Thriller,101643008.0
1015,17,145,210,238,Action,187670866.0
1016,17,145,210,238,Drama,187670866.0
1017,17,145,210,238,Romance,187670866.0
1018,37,55,211,239,Action,132014112.0
1019,37,55,211,239,Mystery,132014112.0
1020,37,55,211,239,Sci-Fi,132014112.0
1021,37,55,211,239,Thriller,132014112.0
1022,121,109,212,240,Adventure,261970615.0
1023,121,109,212,240,Family,261970615.0
1024,121,109,212,240,Fantasy,261970615.0
1025,121,109,212,240,Mystery,261970615.0
1026,29,137,213,241,Action,167007184.0
1027,29,137,213,241,Adventure,167007184.0
1028,29,137,213,241,Thriller,167007184.0
1029,23,146,214,242,Action,180011740.0
1030,23,146,214,242,Adventure,180011740.0
1031,23,146,214,242,Sci-Fi,180011740.0
1032,23,146,214,242,Thriller,180011740.0
1033,0,147,215,243,Action,204843350.0
1034,0,147,215,243,Sci-Fi,204843350.0
1035,153,1,3,15,Biography,97030725.0
1036,153,1,3,15,Crime,97030725.0
1037,153,1,3,15,Drama,97030725.0
1038,153,1,3,15,History,97030725.0
1039,153,1,3,15,Romance,97030725.0
1040,17,148,216,244,Biography,130127620.0
1041,17,148,216,244,Crime,130127620.0
1042,17,148,216,244,Drama,130127620.0
1043,0,149,217,245,Action,146282411.0
1044,0,149,217,245,Comedy,146282411.0
1045,0,149,217,245,Thriller,146282411.0
1046,158,148,218,246,Action,65452312.0
1047,158,148,218,246,Crime,65452312.0
1048,158,148,218,246,Thriller,65452312.0
1049,159,150,219,247,Comedy,148383780.0
1050,159,150,219,247,Romance,148383780.0
1051,160,132,220,248,Action,119219978.0
1052,160,132,220,248,Comedy,119219978.0
1053,160,132,220,248,Crime,119219978.0
1054,161,151,221,249,Action,101228120.0
1055,161,151,221,249,Drama,101228120.0
1056,161,151,221,249,Mystery,101228120.0
1057,161,151,221,249,Thriller,101228120.0
1058,162,19,222,191,Drama,162804648.0
1059,162,19,222,191,Western,162804648.0
1060,163,119,223,250,Animation,100117603.0
1061,163,119,223,250,Drama,100117603.0
1062,163,119,223,250,Family,100117603.0
1063,163,119,223,250,Musical,100117603.0
1064,163,119,223,250,Romance,100117603.0
1065,164,152,224,251,Adventure,89296573.0
1066,164,152,224,251,Animation,89296573.0
1067,164,152,224,251,Comedy,89296573.0
1068,164,152,224,251,Family,89296573.0
1069,164,152,224,251,Fantasy,89296573.0
1070,165,34,225,252,Action,85017401.0
1071,165,34,225,252,Adventure,85017401.0
1072,165,34,225,252,Thriller,85017401.0
1073,68,73,226,253,Action,173005002.0
1074,68,73,226,253,Adventure,173005002.0
1075,68,73,226,253,Comedy,173005002.0
1076,68,73,226,253,Family,173005002.0
1077,68,73,226,253,Mystery,173005002.0
1078,166,145,227,254,Action,75030163.0
1079,166,145,227,254,Adventure,75030163.0
1080,166,145,227,254,Family,75030163.0
1081,166,145,227,254,Fantasy,75030163.0
1082,167,153,228,255,Adventure,77222184.0
1083,167,153,228,255,Drama,77222184.0
1084,167,153,228,255,Family,77222184.0
1085,167,153,228,255,Fantasy,77222184.0
1086,93,24,119,127,Adventure,34964818.0
1087,93,24,119,127,Family,34964818.0
1088,93,24,119,127,Fantasy,34964818.0
1089,168,154,229,256,Adventure,107515297.0
1090,168,154,229,256,Animation,107515297.0
1091,168,154,229,256,Family,107515297.0
1092,168,154,229,256,Fantasy,107515297.0
1093,169,1,95,257,Action,67631157.0
1094,169,1,95,257,Romance,67631157.0
1095,169,1,95,257,Thriller,67631157.0
1096,170,0,230,258,Action,66862068.0
1097,170,0,230,258,Fantasy,66862068.0
1098,170,0,230,258,Horror,66862068.0
1099,170,0,230,258,Mystery,66862068.0
1100,100,19,132,259,Adventure,57366262.0
1101,100,19,132,259,Drama,57366262.0
1102,100,19,132,259,Thriller,57366262.0
1103,47,19,231,63,Biography,116866727.0
1104,47,19,231,63,Comedy,116866727.0
1105,47,19,231,63,Crime,116866727.0
1106,47,19,231,63,Drama,116866727.0
1107,128,115,232,260,Action,184031112.0
1108,128,115,232,260,Adventure,184031112.0
1109,128,115,232,260,Fantasy,184031112.0
1110,125,155,233,261,Action,54700065.0
1111,125,155,233,261,Sci-Fi,54700065.0
1112,125,155,233,261,War,54700065.0
1113,171,32,234,48,Drama,27098580.0
1114,171,32,234,48,Sci-Fi,27098580.0
1115,9,156,235,262,Action,55673333.0
1116,9,156,235,262,Adventure,55673333.0
1117,9,156,235,262,Animation,55673333.0
1118,9,156,235,262,Family,55673333.0
1119,9,156,235,262,Fantasy,55673333.0
1120,172,157,236,263,Action,40198710.0
1121,172,157,236,263,Crime,40198710.0
1122,172,157,236,263,Fantasy,40198710.0
1123,172,157,236,263,Romance,40198710.0
1124,172,157,236,263,Thriller,40198710.0
1125,24,132,237,264,Action,72660029.0
1126,24,132,237,264,Adventure,72660029.0
1127,155,57,121,265,Adventure,38120554.0
1128,155,57,121,265,Animation,38120554.0
1129,155,57,121,265,Family,38120554.0
1130,155,57,121,265,Sci-Fi,38120554.0
1131,173,158,238,266,Adventure,49392095.0
1132,173,158,238,266,Comedy,49392095.0
1133,173,158,238,266,Sci-Fi,49392095.0
1134,174,34,225,267,Action,39292022.0
1135,174,34,225,267,Adventure,39292022.0
1136,174,34,225,267,Thriller,39292022.0
1137,175,159,109,148,Action,28772222.0
1138,175,159,109,148,Crime,28772222.0
1139,175,159,109,148,Sport,28772222.0
1140,175,159,109,148,Thriller,28772222.0
1141,176,160,239,268,Comedy,17010646.0
1142,176,160,239,268,Family,17010646.0
1143,176,160,239,268,Fantasy,17010646.0
1144,81,7,240,269,Action,24985612.0
1145,81,7,240,269,Adventure,24985612.0
1146,81,7,240,269,Biography,24985612.0
1147,81,7,240,269,Drama,24985612.0
1148,81,7,240,269,History,24985612.0
1149,81,7,240,269,Thriller,24985612.0
1150,177,161,241,270,Action,4411102.0
1151,177,161,241,270,Comedy,4411102.0
1152,177,161,241,270,Sci-Fi,4411102.0
1153,112,105,242,271,Action,35024475.0
1154,112,105,242,271,Drama,35024475.0
1155,112,105,242,271,Thriller,35024475.0
1156,112,105,242,271,War,35024475.0
1157,178,162,243,272,Adventure,130174897.0
1158,178,162,243,272,Animation,130174897.0
1159,178,162,243,272,Comedy,130174897.0
1160,178,162,243,272,Family,130174897.0
1161,179,163,244,273,Drama,10200000.0
1162,179,163,244,273,Mystery,10200000.0
1163,179,163,244,273,Thriller,10200000.0
1164,53,132,62,274,Action,202007640.0
1165,53,132,62,274,Adventure,202007640.0
1166,53,132,62,274,Fantasy,202007640.0
1167,53,132,62,274,Thriller,202007640.0
1168,47,19,98,48,Crime,77679638.0
1169,47,19,98,48,Drama,77679638.0
1170,180,33,245,275,Drama,9213.0
1171,180,33,245,275,History,9213.0
1172,180,33,245,275,Romance,9213.0
1173,180,33,245,275,War,9213.0
1174,181,29,246,276,Animation,58867694.0
1175,181,29,246,276,Comedy,58867694.0
1176,181,29,246,276,Family,58867694.0
1177,181,29,246,276,Sport,58867694.0
1178,182,164,247,277,Comedy,59475623.0
1179,182,164,247,277,Sci-Fi,59475623.0
1180,182,164,247,277,Thriller,59475623.0
1181,17,165,248,278,Drama,108638745.0
1182,17,165,248,278,History,108638745.0
1183,17,165,248,278,War,108638745.0
1184,183,158,249,279,Comedy,86897182.0
1185,184,166,250,55,Action,63540020.0
1186,184,166,250,55,Adventure,63540020.0
1187,184,166,250,55,Sci-Fi,63540020.0
1188,185,167,251,280,Comedy,95328937.0
1189,185,167,251,280,Drama,95328937.0
1190,185,167,251,280,Romance,95328937.0
1191,186,168,252,281,Adventure,50802661.0
1192,186,168,252,281,Animation,50802661.0
1193,186,168,252,281,Comedy,50802661.0
1194,186,168,252,281,Family,50802661.0
1195,186,168,252,281,Romance,50802661.0
1196,178,12,253,282,Adventure,161317423.0
1197,178,12,253,282,Animation,161317423.0
1198,178,12,253,282,Comedy,161317423.0
1199,178,12,253,282,Family,161317423.0
1200,82,169,254,117,Drama,201148159.0
1201,82,169,254,117,Family,201148159.0
1202,82,169,254,117,Fantasy,201148159.0
1203,82,169,254,117,Romance,201148159.0
1204,15,170,255,54,Drama,43982842.0
1205,15,170,255,54,Fantasy,43982842.0
1206,15,170,255,54,Thriller,43982842.0
1207,4,171,256,210,Adventure,380838870.0
1208,4,171,256,210,Animation,380838870.0
1209,4,171,256,210,Comedy,380838870.0
1210,4,171,256,210,Family,380838870.0
1211,15,172,257,283,Action,377019252.0
