,director_name,actor_1_name,actor_2_name,actor_3_name,gross
996,11,5,33,44,21379315
997,28,169,150,15,64459316
998,28,169,150,15,64459316
999,28,169,150,15,64459316
1000,28,169,150,15,64459316
1001,28,169,150,15,64459316
1002,63,169,34,41,34964818
1003,63,169,34,41,34964818
1004,63,169,34,41,34964818
1005,63,169,34,41,34964818
1006,63,169,34,41,34964818
1007,63,169,34,41,34964818
1008,63,169,34,41,34964818
1009,63,169,34,41,34964818
1010,63,169,34,41,34964818
1011,36,74,8,18,111505642
1012,36,74,8,18,111505642
1013,36,74,8,18,111505642
1014,36,74,8,18,111505642
1015,36,74,8,18,111505642
1016,36,74,8,18,111505642
1017,36,74,8,18,111505642
1018,36,74,8,18,111505642
1019,32,220,64,23,133228348
1020,32,220,64,23,133228348
1021,32,220,64,23,133228348
1022,32,220,64,23,133228348
1023,32,220,64,23,133228348
1024,32,134,44,72,216366733
1025,32,134,44,72,216366733
1026,32,134,44,72,216366733
1027,32,134,44,72,216366733
1028,32,134,44,72,216366733
1029,32,134,44,72,216366733
1030,32,134,44,72,216366733
1031,31,24,48,20,160201106
1032,31,24,48,20,160201106
1033,31,24,48,20,160201106
1034,31,24,48,20,160201106
1035,31,24,48,20,160201106
1036,34,46,12,18,118099659
1037,34,46,12,18,118099659
1038,34,46,12,18,118099659
1039,34,46,12,18,118099659
1040,34,46,12,18,118099659
1041,34,46,12,18,118099659
1042,87,273,230,60,201573391
1043,87,273,230,60,201573391
1044,87,273,230,60,201573391
1045,87,273,230,60,201573391
1046,87,273,230,60,201573391
1047,87,273,230,60,201573391
1048,50,150,159,72,190418803
1049,50,150,159,72,190418803
1050,50,150,159,72,190418803
1051,50,150,159,72,190418803
1052,50,150,159,72,190418803
1053,93,83,167,5,82161969
1054,93,83,167,5,82161969
1055,93,83,167,5,82161969
1056,93,83,167,5,82161969
1057,93,83,167,5,82161969
1058,6,202,176,44,143523463
1059,6,202,176,44,143523463
1060,6,202,176,44,143523463
1061,6,202,176,44,143523463
1062,6,202,176,44,143523463
1063,6,202,176,44,143523463
1064,31,190,84,16,209364921
1065,31,190,84,16,209364921
1066,31,190,84,16,209364921
1067,31,190,84,16,209364921
1068,31,190,84,16,209364921
1069,31,190,84,16,209364921
1070,9,169,9,14,103400692
1071,9,169,9,14,103400692
1072,9,169,9,14,103400692
1073,9,169,9,14,103400692
1074,9,169,9,14,103400692
1075,9,169,9,14,103400692
1076,9,169,9,14,103400692
1077,9,169,9,14,103400692
1078,9,169,9,14,103400692
1079,21,72,22,12,110332737
1080,21,72,22,12,110332737
1081,21,72,22,12,110332737
1082,21,72,22,12,110332737
1083,21,72,22,12,110332737
1084,21,72,22,12,110332737
1085,58,190,68,19,111110575
1086,58,190,68,19,111110575
1087,58,190,68,19,111110575
1088,58,190,68,19,111110575
1089,58,190,68,19,111110575
1090,112,200,10,65,65007045
1091,112,200,10,65,65007045
1092,112,200,10,65,65007045
1093,112,200,10,65,65007045
1094,112,200,10,65,65007045
1095,29,115,56,126,257704099
1096,29,115,56,126,257704099
1097,29,115,56,126,257704099
1098,29,115,56,126,257704099
1099,29,115,56,126,257704099
1100,29,115,56,126,257704099
1101,29,115,56,126,257704099
1102,29,115,56,126,257704099
1103,29,115,56,126,257704099
1104,29,115,56,126,257704099
1105,80,202,185,177,403706375
1106,80,202,185,177,403706375
1107,80,202,185,177,403706375
1108,80,202,185,177,403706375
1109,80,202,185,177,403706375
1110,19,161,101,52,176997107
1111,19,161,101,52,176997107
1112,19,161,101,52,176997107
1113,19,161,101,52,176997107
1114,19,161,101,52,176997107
1115,19,161,101,52,176997107
1116,19,161,101,52,176997107
1117,19,161,101,52,176997107
1118,38,161,13,11,31141074
1119,38,161,13,11,31141074
1120,38,161,13,11,31141074
1121,38,161,13,11,31141074
1122,38,161,13,11,31141074
1123,38,161,13,11,31141074
1124,82,100,63,40,31704416
1125,82,100,63,40,31704416
1126,82,100,63,40,31704416
1127,82,100,63,40,31704416
1128,82,100,63,40,31704416
1129,82,100,63,40,31704416
1130,82,100,63,40,31704416
1131,82,100,63,40,31704416
1132,82,100,63,40,31704416
1133,67,23,66,32,107503316
1134,67,23,66,32,107503316
1135,67,23,66,32,107503316
1136,67,23,66,32,107503316
1137,67,23,66,32,107503316
1138,67,23,66,32,107503316
1139,67,23,66,32,107503316
1140,67,23,66,32,107503316
1141,67,23,66,32,107503316
1142,67,23,66,32,107503316
1143,67,23,66,32,107503316
1144,58,90,53,8,129734803
1145,58,90,53,8,129734803
1146,58,90,53,8,129734803
1147,58,90,53,8,129734803
1148,58,90,53,8,129734803
1149,58,90,53,8,129734803
1150,58,90,53,8,129734803
1151,58,90,53,8,129734803
1152,52,17,9,46,132122995
1153,52,17,9,46,132122995
1154,52,17,9,46,132122995
1155,52,17,9,46,132122995
1156,52,17,9,46,132122995
1157,52,17,9,46,132122995
1158,52,17,9,46,132122995
1159,52,17,9,46,132122995
1160,52,17,9,46,132122995
1161,36,158,155,13,122512052
1162,36,158,155,13,122512052
1163,36,158,155,13,122512052
1164,36,158,155,13,122512052
1165,36,158,155,13,122512052
1166,36,158,155,13,122512052
1167,36,158,155,13,122512052
1168,20,180,48,96,68642452
1169,20,180,48,96,68642452
1170,20,180,48,96,68642452
1171,20,180,48,96,68642452
1172,20,180,48,96,68642452
1173,20,180,48,96,68642452
1174,6,230,27,18,32131830
1175,6,230,27,18,32131830
1176,6,230,27,18,32131830
1177,6,230,27,18,32131830
1178,6,230,27,18,32131830
1179,6,230,27,18,32131830
1180,24,101,75,44,176636816
1181,24,101,75,44,176636816
1182,24,101,75,44,176636816
1183,24,101,75,44,176636816
1184,24,101,75,44,176636816
1185,24,101,75,44,176636816
1186,24,101,75,44,176636816
1187,53,48,5,80,126930660
1188,53,48,5,80,126930660
1189,53,48,5,80,126930660
1190,53,48,5,80,126930660
1191,53,48,5,80,126930660
1192,28,31,7,7,93926386
1193,28,31,7,7,93926386
1194,28,31,7,7,93926386
1195,28,31,7,7,93926386
1196,28,31,7,7,93926386
1197,28,31,7,7,93926386
1198,28,31,7,7,93926386
1199,36,52,148,54,292298923
1200,36,52,148,54,292298923
1201,36,52,148,54,292298923
1202,36,52,148,54,292298923
1203,36,52,148,54,292298923
1204,36,52,148,54,292298923
1205,36,194,220,68,63992328
1206,36,194,220,68,63992328
1207,36,194,220,68,63992328
1208,36,194,220,68,63992328
1209,36,194,220,68,63992328
1210,47,74,27,111,134518390
1211,47,74,27,111,134518390
1212,47,74,27,111,134518390
1213,47,74,27,111,134518390
1214,47,74,27,111,134518390
1215,47,74,27,111,134518390
1216,47,74,27,111,134518390
1217,47,74,27,111,134518390
1218,47,74,27,111,134518390
1219,176,20,26,39,52792307
1220,176,20,26,39,52792307
1221,176,20,26,39,52792307
1222,176,20,26,39,52792307
1223,176,20,26,39,52792307
1224,176,20,26,39,52792307
1225,176,20,26,39,52792307
1226,45,166,90,31,183635922
1227,45,166,90,31,183635922
1228,45,166,90,31,183635922
1229,45,166,90,31,183635922
1230,45,166,90,31,183635922
1231,45,166,90,31,183635922
1232,45,166,90,31,183635922
1233,45,166,90,31,183635922
1234,45,166,90,31,183635922
1235,5,128,38,5,83024900
1236,5,128,38,5,83024900
1237,5,128,38,5,83024900
1238,5,128,38,5,83024900
1239,5,128,38,5,83024900
1240,45,287,82,134,123207194
1241,45,287,82,134,123207194
1242,45,287,82,134,123207194
1243,45,287,82,134,123207194
1244,45,287,82,134,123207194
1245,45,287,82,134,123207194
1246,32,76,8,19,83348920
1247,32,76,8,19,83348920
1248,32,76,8,19,83348920
1249,32,76,8,19,83348920
1250,32,76,8,19,83348920
1251,32,76,8,19,83348920
1252,32,76,8,19,83348920
1253,32,76,8,19,83348920
1254,50,259,52,58,227137090
1255,50,259,52,58,227137090
1256,50,259,52,58,227137090
1257,50,259,52,58,227137090
1258,50,259,52,58,227137090
1259,50,259,52,58,227137090
1260,50,259,52,58,227137090
1261,14,176,44,33,215395021
1262,14,176,44,33,215395021
1263,14,176,44,33,215395021
1264,14,176,44,33,215395021
1265,14,176,44,33,215395021
1266,14,176,44,33,215395021
1267,14,176,44,33,215395021
1268,33,165,44,24,180191634
1269,33,165,44,24,180191634
1270,33,165,44,24,180191634
1271,33,165,44,24,180191634
1272,33,165,44,24,180191634
1273,33,165,44,24,180191634
1274,33,165,44,24,180191634
1275,32,114,101,16,424645577
1276,32,114,101,16,424645577
1277,32,114,101,16,424645577
1278,32,114,101,16,424645577
1279,32,114,101,16,424645577
1280,36,52,148,54,292298923
1281,36,52,148,54,292298923
1282,36,52,148,54,292298923
1283,36,52,148,54,292298923
1284,36,52,148,54,292298923
1285,36,52,148,54,292298923
1286,32,34,27,27,177343675
1287,32,34,27,27,177343675
1288,32,34,27,27,177343675
1289,32,34,27,27,177343675
1290,32,34,27,27,177343675
1291,32,34,27,27,177343675
1292,32,34,27,27,177343675
1293,32,34,27,27,177343675
1294,32,34,27,27,177343675
1295,176,190,35,25,234277056
1296,176,190,35,25,234277056
1297,176,190,35,25,234277056
1298,176,190,35,25,234277056
1299,176,190,35,25,234277056
1300,87,150,5,57,138396624
1301,87,150,5,57,138396624
1302,87,150,5,57,138396624
1303,87,150,5,57,138396624
1304,87,150,5,57,138396624
1305,13,110,11,32,149234747
1306,13,110,11,32,149234747
1307,13,110,11,32,149234747
1308,13,110,11,32,149234747
1309,13,110,11,32,149234747
1310,63,176,41,8,118311368
1311,63,176,41,8,118311368
1312,63,176,41,8,118311368
1313,63,176,41,8,118311368
1314,63,176,41,8,118311368
1315,63,176,41,8,118311368
1316,63,176,41,8,118311368
1317,63,176,41,8,118311368
1318,40,167,32,76,101160529
1319,40,167,32,76,101160529
1320,40,167,32,76,101160529
1321,40,167,32,76,101160529
1322,40,167,32,76,101160529
1323,40,167,32,76,101160529
1324,176,57,16,68,77564037
1325,176,57,16,68,77564037
1326,176,57,16,68,77564037
1327,176,57,16,68,77564037
1328,176,57,16,68,77564037
1329,31,75,145,35,249358727
1330,31,75,145,35,249358727
1331,31,75,145,35,249358727
1332,31,75,145,35,249358727
1333,31,75,145,35,249358727
1334,31,75,145,35,249358727
1335,38,10,11,5,49551662
1336,38,10,11,5,49551662
1337,38,10,11,5,49551662
1338,38,10,11,5,49551662
1339,38,10,11,5,49551662
1340,69,150,65,49,60522097
1341,69,150,65,49,60522097
1342,69,150,65,49,60522097
1343,69,150,65,49,60522097
1344,69,150,65,49,60522097
1345,69,150,65,49,60522097
1346,69,150,65,49,60522097
1347,69,150,65,49,60522097
1348,69,150,65,49,60522097
1349,69,150,65,49,60522097
1350,69,150,65,49,60522097
1351,69,150,65,49,60522097
1352,69,150,65,49,60522097
1353,6,82,19,13,137748063
1354,6,82,19,13,137748063
1355,6,82,19,13,137748063
1356,6,82,19,13,137748063
1357,6,82,19,13,137748063
1358,6,82,19,13,137748063
1359,88,194,37,128,113733726
1360,88,194,37,128,113733726
1361,88,194,37,128,113733726
1362,88,194,37,128,113733726
1363,88,194,37,128,113733726
1364,88,194,37,128,113733726
1365,88,194,37,128,113733726
1366,88,194,37,128,113733726
1367,88,194,37,128,113733726
1368,88,194,37,128,113733726
1369,88,194,37,128,113733726
1370,88,194,37,128,113733726
1371,88,194,37,128,113733726
1372,5,202,220,234,148337537
1373,5,202,220,234,148337537
1374,5,202,220,234,148337537
1375,5,202,220,234,148337537
1376,5,202,220,234,148337537
1377,81,75,25,39,317557891
1378,81,75,25,39,317557891
1379,81,75,25,39,317557891
1380,81,75,25,39,317557891
1381,81,75,25,39,317557891
1382,81,75,25,39,317557891
1383,81,75,25,39,317557891
1384,51,128,152,28,33592415
1385,51,128,152,28,33592415
1386,51,128,152,28,33592415
1387,51,128,152,28,33592415
1388,51,128,152,28,33592415
1389,51,128,152,28,33592415
1390,45,287,64,38,305388685
1391,45,287,64,38,305388685
1392,45,287,64,38,305388685
1393,45,287,64,38,305388685
1394,45,287,64,38,305388685
1395,32,114,162,101,337103873
1396,32,114,162,101,337103873
1397,32,114,162,101,337103873
1398,32,114,162,101,337103873
1399,32,114,162,101,337103873
1400,32,114,162,101,337103873
1401,32,114,162,101,337103873
1402,32,114,162,101,337103873
1403,105,196,11,40,217536138
1404,105,196,11,40,217536138
1405,105,196,11,40,217536138
1406,105,196,11,40,217536138
1407,105,196,11,40,217536138
1408,105,196,11,40,217536138
1409,105,196,11,40,217536138
1410,105,196,11,40,217536138
1411,105,196,11,40,217536138
1412,105,196,11,40,217536138
1413,105,196,11,40,217536138
1414,26,23,8,8,131536019
1415,26,23,8,8,131536019
1416,26,23,8,8,131536019
1417,26,23,8,8,131536019
1418,26,23,8,8,131536019
1419,26,23,8,8,131536019
1420,26,23,8,8,131536019
1421,26,23,8,8,131536019
1422,56,169,30,18,214948780
1423,56,169,30,18,214948780
1424,56,169,30,18,214948780
1425,56,169,30,18,214948780
1426,56,169,30,18,214948780
1427,56,169,30,18,214948780
1428,38,138,131,155,209805005
1429,38,138,131,155,209805005
1430,38,138,131,155,209805005
1431,38,138,131,155,209805005
1432,38,138,131,155,209805005
1433,38,138,131,155,209805005
1434,38,138,131,155,209805005
1435,56,221,82,15,186830669
1436,56,221,82,15,186830669
1437,56,221,82,15,186830669
1438,56,221,82,15,186830669
1439,56,221,82,15,186830669
1440,56,221,82,15,186830669
1441,47,224,113,26,163192114
1442,47,224,113,26,163192114
1443,47,224,113,26,163192114
1444,47,224,113,26,163192114
1445,47,224,113,26,163192114
1446,47,224,113,26,163192114
1447,47,224,113,26,163192114
1448,38,43,16,30,119412921
1449,38,43,16,30,119412921
1450,38,43,16,30,119412921
1451,38,43,16,30,119412921
1452,38,43,16,30,119412921
1453,38,43,16,30,119412921
1454,38,43,16,30,119412921
1455,38,43,16,30,119412921
1456,65,68,5,12,32694788
1457,65,68,5,12,32694788
1458,65,68,5,12,32694788
1459,65,68,5,12,32694788
1460,65,68,5,12,32694788
1461,15,84,111,33,113165635
1462,15,84,111,33,113165635
1463,15,84,111,33,113165635
1464,15,84,111,33,113165635
1465,15,84,111,33,113165635
1466,83,31,87,6,107285004
1467,83,31,87,6,107285004
1468,83,31,87,6,107285004
1469,83,31,87,6,107285004
1470,83,31,87,6,107285004
1471,83,31,87,6,107285004
1472,105,53,20,37,260031035
1473,105,53,20,37,260031035
1474,105,53,20,37,260031035
1475,105,53,20,37,260031035
1476,105,53,20,37,260031035
1477,105,53,20,37,260031035
1478,105,53,20,37,260031035
1479,105,53,20,37,260031035
1480,59,133,137,65,186739919
1481,59,133,137,65,186739919
1482,59,133,137,65,186739919
1483,59,133,137,65,186739919
1484,59,133,137,65,186739919
1485,59,133,137,65,186739919
1486,59,133,137,65,186739919
1487,59,133,137,65,186739919
1488,59,133,137,65,186739919
1489,36,190,50,40,215397307
1490,36,190,50,40,215397307
1491,36,190,50,40,215397307
1492,36,190,50,40,215397307
1493,36,190,50,40,215397307
1494,32,40,28,65,182618434
1495,32,40,28,65,182618434
1496,32,40,28,65,182618434
1497,32,40,28,65,182618434
1498,32,40,28,65,182618434
1499,48,101,39,41,131920333
1500,48,101,39,41,131920333
1501,48,101,39,41,131920333
1502,48,101,39,41,131920333
1503,48,101,39,41,131920333
1504,48,101,39,41,131920333
1505,48,101,39,41,131920333
1506,48,101,39,41,131920333
1507,52,13,39,11,124976634
1508,52,13,39,11,124976634
1509,52,13,39,11,124976634
1510,52,13,39,11,124976634
1511,52,13,39,11,124976634
1512,11,207,11,28,115802596
1513,11,207,11,28,115802596
1514,11,207,11,28,115802596
1515,11,207,11,28,115802596
1516,11,207,11,28,115802596
1517,50,259,14,24,108521835
1518,50,259,14,24,108521835
1519,50,259,14,24,108521835
1520,50,259,14,24,108521835
1521,50,259,14,24,108521835
1522,50,259,14,24,108521835
1523,50,259,14,24,108521835
1524,43,89,90,39,100685880
1525,43,89,90,39,100685880
1526,43,89,90,39,100685880
1527,43,89,90,39,100685880
1528,43,89,90,39,100685880
1529,43,89,90,39,100685880
1530,112,110,165,24,126464904
1531,112,110,165,24,126464904
1532,112,110,165,24,126464904
1533,112,110,165,24,126464904
1534,112,110,165,24,126464904
1535,112,110,165,24,126464904
1536,112,110,165,24,126464904
1537,112,110,165,24,126464904
1538,112,110,165,24,126464904
1539,112,110,165,24,126464904
1540,112,110,165,24,126464904
1541,36,80,48,34,64736114
1542,36,80,48,34,64736114
1543,36,80,48,34,64736114
1544,36,80,48,34,64736114
1545,36,80,48,34,64736114
1546,36,80,48,34,64736114
1547,36,80,48,34,64736114
1548,20,259,26,47,93050117
1549,20,259,26,47,93050117
1550,20,259,26,47,93050117
1551,20,259,26,47,93050117
1552,20,259,26,47,93050117
1553,20,259,26,47,93050117
1554,20,259,26,47,93050117
1555,20,259,26,47,93050117
1556,22,131,26,6,57637485
1557,22,131,26,6,57637485
1558,22,131,26,6,57637485
1559,22,131,26,6,57637485
1560,22,131,26,6,57637485
1561,22,131,26,6,57637485
1562,20,145,50,57,58607007
1563,20,145,50,57,58607007
1564,20,145,50,57,58607007
1565,20,145,50,57,58607007
1566,20,145,50,57,58607007
1567,20,145,50,57,58607007
1568,46,54,7,7,43929341
1569,46,54,7,7,43929341
1570,46,54,7,7,43929341
1571,46,54,7,7,43929341
1572,46,54,7,7,43929341
1573,46,54,7,7,43929341
1574,46,54,7,7,43929341
1575,16,6,6,6,30212620
1576,16,6,6,6,30212620
1577,16,6,6,6,30212620
1578,16,6,6,6,30212620
1579,16,6,6,6,30212620
1580,16,6,6,6,30212620
1581,59,190,44,57,76418654
1582,59,190,44,57,76418654
1583,59,190,44,57,76418654
1584,59,190,44,57,76418654
1585,59,190,44,57,76418654
1586,21,330,190,30,89021735
1587,21,330,190,30,89021735
1588,21,330,190,30,89021735
1589,21,330,190,30,89021735
1590,21,330,190,30,89021735
1591,21,330,190,30,89021735
1592,21,330,190,30,89021735
1593,21,330,190,30,89021735
1594,21,330,190,30,89021735
1595,21,330,190,30,89021735
1596,21,330,190,30,89021735
1597,56,154,95,68,380262555
1598,56,154,95,68,380262555
1599,56,154,95,68,380262555
1600,56,154,95,68,380262555
1601,56,154,95,68,380262555
1602,56,154,95,68,380262555
1603,56,154,95,68,380262555
1604,56,154,95,68,380262555
1605,56,154,95,68,380262555
1606,56,154,95,68,380262555
1607,56,154,95,68,380262555
1608,56,154,95,68,380262555
1609,56,154,95,68,310675583
1610,56,154,95,68,310675583
1611,56,154,95,68,310675583
1612,56,154,95,68,310675583
1613,56,154,95,68,310675583
1614,56,154,95,68,310675583
1615,56,154,95,68,310675583
1616,56,154,95,68,310675583
1617,56,154,95,68,310675583
1618,56,154,95,68,310675583
1619,56,154,95,68,310675583
1620,56,154,95,68,310675583
1621,17,230,59,39,289907418
1622,17,230,59,39,289907418
1623,17,230,59,39,289907418
1624,17,230,59,39,289907418
1625,17,230,59,39,289907418
1626,17,230,59,39,289907418
1627,59,169,7,7,132550960
1628,59,169,7,7,132550960
1629,59,169,7,7,132550960
1630,59,169,7,7,132550960
1631,59,169,7,7,132550960
1632,59,169,7,7,132550960
1633,59,169,7,7,132550960
1634,56,154,224,27,474544677
1635,56,154,224,27,474544677
1636,56,154,224,27,474544677
1637,56,154,224,27,474544677
1638,56,154,224,27,474544677
1639,56,154,224,27,474544677
1640,56,154,224,27,474544677
1641,56,154,224,27,474544677
1642,56,154,224,27,474544677
1643,56,154,224,27,474544677
1644,56,154,224,27,474544677
1645,56,154,224,27,474544677
1646,56,154,224,27,474544677
1647,56,154,224,27,474544677
1648,56,154,224,27,474544677
1649,56,154,224,27,474544677
1650,14,128,104,207,187165546
1651,14,128,104,207,187165546
1652,14,128,104,207,187165546
1653,14,128,104,207,187165546
1654,14,128,104,207,187165546
1655,14,128,104,207,187165546
1656,36,207,12,66,40911830
1657,36,207,12,66,40911830
1658,36,207,12,66,40911830
1659,36,207,12,66,40911830
1660,36,207,12,66,40911830
1661,36,207,12,66,40911830
1662,36,207,12,66,40911830
1663,8,115,27,165,47952020
1664,8,115,27,165,47952020
1665,8,115,27,165,47952020
1666,8,115,27,165,47952020
1667,8,115,27,165,47952020
