,director_name,actor_1_name,actor_2_name,actor_3_name,plot_keywords,gross
306,Martin Campbell,Ryan Reynolds,Temuera Morrison,Taika Waititi,test,116593191.0
307,Martin Campbell,Ryan Reynolds,Temuera Morrison,Taika Waititi,pilot,116593191.0
308,Lee Unkrich,Tom Hanks,John Ratzenberger,Don Rickles,college,414984497.0
309,Lee Unkrich,Tom Hanks,John Ratzenberger,Don Rickles,day,414984497.0
310,Lee Unkrich,Tom Hanks,John Ratzenberger,Don Rickles,care,414984497.0
311,Lee Unkrich,Tom Hanks,John Ratzenberger,Don Rickles,escape,414984497.0
312,Lee Unkrich,Tom Hanks,John Ratzenberger,Don Rickles,teddy,414984497.0
313,Lee Unkrich,Tom Hanks,John Ratzenberger,Don Rickles,bear,414984497.0
314,Lee Unkrich,Tom Hanks,John Ratzenberger,Don Rickles,toy,414984497.0
315,McG,Christian Bale,Bryce Dallas Howard,Common,death,125320003.0
316,McG,Christian Bale,Bryce Dallas Howard,Common,row,125320003.0
317,McG,Christian Bale,Bryce Dallas Howard,Common,future,125320003.0
318,McG,Christian Bale,Bryce Dallas Howard,Common,machine,125320003.0
319,McG,Christian Bale,Bryce Dallas Howard,Common,rescue,125320003.0
320,McG,Christian Bale,Bryce Dallas Howard,Common,skynet,125320003.0
321,James Wan,Jason Statham,Paul Walker,Vin Diesel,car,350034110.0
322,James Wan,Jason Statham,Paul Walker,Vin Diesel,falling,350034110.0
323,James Wan,Jason Statham,Paul Walker,Vin Diesel,a,350034110.0
324,James Wan,Jason Statham,Paul Walker,Vin Diesel,cliff,350034110.0
325,James Wan,Jason Statham,Paul Walker,Vin Diesel,hospital,350034110.0
326,James Wan,Jason Statham,Paul Walker,Vin Diesel,revenge,350034110.0
327,James Wan,Jason Statham,Paul Walker,Vin Diesel,star,350034110.0
328,James Wan,Jason Statham,Paul Walker,Vin Diesel,died,350034110.0
329,James Wan,Jason Statham,Paul Walker,Vin Diesel,release,350034110.0
330,James Wan,Jason Statham,Paul Walker,Vin Diesel,terrorist,350034110.0
331,Marc Forster,Peter Capaldi,Brad Pitt,Mireille Enos,chaos,202351611.0
332,Marc Forster,Peter Capaldi,Brad Pitt,Mireille Enos,disease,202351611.0
333,Marc Forster,Peter Capaldi,Brad Pitt,Mireille Enos,infection,202351611.0
334,Marc Forster,Peter Capaldi,Brad Pitt,Mireille Enos,pandemic,202351611.0
335,Marc Forster,Peter Capaldi,Brad Pitt,Mireille Enos,zombie,202351611.0
336,Bryan Singer,Jennifer Lawrence,Peter Dinklage,Hugh Jackman,dystopia,233914986.0
337,Bryan Singer,Jennifer Lawrence,Peter Dinklage,Hugh Jackman,super,233914986.0
338,Bryan Singer,Jennifer Lawrence,Peter Dinklage,Hugh Jackman,strength,233914986.0
339,Bryan Singer,Jennifer Lawrence,Peter Dinklage,Hugh Jackman,supernatural,233914986.0
340,Bryan Singer,Jennifer Lawrence,Peter Dinklage,Hugh Jackman,power,233914986.0
341,Bryan Singer,Jennifer Lawrence,Peter Dinklage,Hugh Jackman,time,233914986.0
342,Bryan Singer,Jennifer Lawrence,Peter Dinklage,Hugh Jackman,paradox,233914986.0
343,Bryan Singer,Jennifer Lawrence,Peter Dinklage,Hugh Jackman,travel,233914986.0
344,J.J. Abrams,Benedict Cumberbatch,Bruce Greenwood,Noel Clarke,admiral,228756232.0
345,J.J. Abrams,Benedict Cumberbatch,Bruce Greenwood,Noel Clarke,captain,228756232.0
346,J.J. Abrams,Benedict Cumberbatch,Bruce Greenwood,Noel Clarke,manhunt,228756232.0
347,J.J. Abrams,Benedict Cumberbatch,Bruce Greenwood,Noel Clarke,mission,228756232.0
348,J.J. Abrams,Benedict Cumberbatch,Bruce Greenwood,Noel Clarke,space,228756232.0
349,Bryan Singer,Eddie Marsan,Ewen Bremner,Ralph Brown,bean,65171860.0
350,Bryan Singer,Eddie Marsan,Ewen Bremner,Ralph Brown,giant,65171860.0
351,Bryan Singer,Eddie Marsan,Ewen Bremner,Ralph Brown,king,65171860.0
352,Bryan Singer,Eddie Marsan,Ewen Bremner,Ralph Brown,no,65171860.0
353,Bryan Singer,Eddie Marsan,Ewen Bremner,Ralph Brown,opening,65171860.0
354,Bryan Singer,Eddie Marsan,Ewen Bremner,Ralph Brown,credits,65171860.0
355,Bryan Singer,Eddie Marsan,Ewen Bremner,Ralph Brown,princess,65171860.0
356,Baz Luhrmann,Leonardo DiCaprio,Elizabeth Debicki,Steve Bisley,ingratitude,144812796.0
357,Baz Luhrmann,Leonardo DiCaprio,Elizabeth Debicki,Steve Bisley,mansion,144812796.0
358,Baz Luhrmann,Leonardo DiCaprio,Elizabeth Debicki,Steve Bisley,party,144812796.0
359,Baz Luhrmann,Leonardo DiCaprio,Elizabeth Debicki,Steve Bisley,title,144812796.0
360,Baz Luhrmann,Leonardo DiCaprio,Elizabeth Debicki,Steve Bisley,appears,144812796.0
361,Baz Luhrmann,Leonardo DiCaprio,Elizabeth Debicki,Steve Bisley,writing,144812796.0
362,Baz Luhrmann,Leonardo DiCaprio,Elizabeth Debicki,Steve Bisley,tragedy,144812796.0
363,Mike Newell,Jake Gyllenhaal,Richard Coyle,Reece Ritchie,alamut,90755643.0
364,Mike Newell,Jake Gyllenhaal,Richard Coyle,Reece Ritchie,dagger,90755643.0
365,Mike Newell,Jake Gyllenhaal,Richard Coyle,Reece Ritchie,king,90755643.0
366,Mike Newell,Jake Gyllenhaal,Richard Coyle,Reece Ritchie,persia,90755643.0
367,Mike Newell,Jake Gyllenhaal,Richard Coyle,Reece Ritchie,princess,90755643.0
368,Guillermo del Toro,Charlie Hunnam,Clifton Collins Jr.,Larry Joe Campbell,giant,101785482.0
369,Guillermo del Toro,Charlie Hunnam,Clifton Collins Jr.,Larry Joe Campbell,monster,101785482.0
370,Guillermo del Toro,Charlie Hunnam,Clifton Collins Jr.,Larry Joe Campbell,kaiju,101785482.0
371,Guillermo del Toro,Charlie Hunnam,Clifton Collins Jr.,Larry Joe Campbell,pilot,101785482.0
372,Guillermo del Toro,Charlie Hunnam,Clifton Collins Jr.,Larry Joe Campbell,portal,101785482.0
373,Guillermo del Toro,Charlie Hunnam,Clifton Collins Jr.,Larry Joe Campbell,robot,101785482.0
374,Michael Bay,Glenn Morshower,Lester Speight,Kevin Dunn,autobot,352358779.0
375,Michael Bay,Glenn Morshower,Lester Speight,Kevin Dunn,decepticon,352358779.0
376,Michael Bay,Glenn Morshower,Lester Speight,Kevin Dunn,job,352358779.0
377,Michael Bay,Glenn Morshower,Lester Speight,Kevin Dunn,interview,352358779.0
378,Michael Bay,Glenn Morshower,Lester Speight,Kevin Dunn,moon,352358779.0
379,Michael Bay,Glenn Morshower,Lester Speight,Kevin Dunn,spacecraft,352358779.0
380,Steven Spielberg,Harrison Ford,Ray Winstone,Jim Broadbent,cult,317011114.0
381,Steven Spielberg,Harrison Ford,Ray Winstone,Jim Broadbent,figure,317011114.0
382,Steven Spielberg,Harrison Ford,Ray Winstone,Jim Broadbent,femme,317011114.0
383,Steven Spielberg,Harrison Ford,Ray Winstone,Jim Broadbent,fatale,317011114.0
384,Steven Spielberg,Harrison Ford,Ray Winstone,Jim Broadbent,indiana,317011114.0
385,Steven Spielberg,Harrison Ford,Ray Winstone,Jim Broadbent,jones,317011114.0
386,Steven Spielberg,Harrison Ford,Ray Winstone,Jim Broadbent,unsubtitled,317011114.0
387,Steven Spielberg,Harrison Ford,Ray Winstone,Jim Broadbent,foreign,317011114.0
388,Steven Spielberg,Harrison Ford,Ray Winstone,Jim Broadbent,language,317011114.0
389,Steven Spielberg,Harrison Ford,Ray Winstone,Jim Broadbent,year,317011114.0
390,Steven Spielberg,Harrison Ford,Ray Winstone,Jim Broadbent,1957,317011114.0
391,Peter Sohn,A.J. Buckley,Jack McGraw,Peter Sohn,apatosaurus,123070338.0
392,Peter Sohn,A.J. Buckley,Jack McGraw,Peter Sohn,asteroid,123070338.0
393,Peter Sohn,A.J. Buckley,Jack McGraw,Peter Sohn,dinosaur,123070338.0
394,Peter Sohn,A.J. Buckley,Jack McGraw,Peter Sohn,fear,123070338.0
395,Peter Sohn,A.J. Buckley,Jack McGraw,Peter Sohn,river,123070338.0
396,Mark Andrews,Kelly Macdonald,John Ratzenberger,Julie Walters,archery,237282182.0
397,Mark Andrews,Kelly Macdonald,John Ratzenberger,Julie Walters,coming,237282182.0
398,Mark Andrews,Kelly Macdonald,John Ratzenberger,Julie Walters,age,237282182.0
399,Mark Andrews,Kelly Macdonald,John Ratzenberger,Julie Walters,female,237282182.0
400,Mark Andrews,Kelly Macdonald,John Ratzenberger,Julie Walters,warrior,237282182.0
401,Mark Andrews,Kelly Macdonald,John Ratzenberger,Julie Walters,princess,237282182.0
402,Mark Andrews,Kelly Macdonald,John Ratzenberger,Julie Walters,rebellious,237282182.0
403,Mark Andrews,Kelly Macdonald,John Ratzenberger,Julie Walters,daughter,237282182.0
404,Justin Lin,Sofia Boutella,Melissa Roxburgh,Lydia Wilson,hatred,130468626.0
405,Justin Lin,Sofia Boutella,Melissa Roxburgh,Lydia Wilson,sequel,130468626.0
406,Justin Lin,Sofia Boutella,Melissa Roxburgh,Lydia Wilson,space,130468626.0
407,Justin Lin,Sofia Boutella,Melissa Roxburgh,Lydia Wilson,opera,130468626.0
408,Justin Lin,Sofia Boutella,Melissa Roxburgh,Lydia Wilson,star,130468626.0
409,Justin Lin,Sofia Boutella,Melissa Roxburgh,Lydia Wilson,trek,130468626.0
410,Justin Lin,Sofia Boutella,Melissa Roxburgh,Lydia Wilson,third,130468626.0
411,Justin Lin,Sofia Boutella,Melissa Roxburgh,Lydia Wilson,part,130468626.0
412,Andrew Stanton,John Ratzenberger,Fred Willard,Jeff Garlin,earth,223806889.0
413,Andrew Stanton,John Ratzenberger,Fred Willard,Jeff Garlin,obesity,223806889.0
414,Andrew Stanton,John Ratzenberger,Fred Willard,Jeff Garlin,plant,223806889.0
415,Andrew Stanton,John Ratzenberger,Fred Willard,Jeff Garlin,robot,223806889.0
416,Andrew Stanton,John Ratzenberger,Fred Willard,Jeff Garlin,soil,223806889.0
417,Brett Ratner,Tzi Ma,Dana Ivey,Noémie Lenoir,ambassador,140080850.0
418,Brett Ratner,Tzi Ma,Dana Ivey,Noémie Lenoir,assassination,140080850.0
419,Brett Ratner,Tzi Ma,Dana Ivey,Noémie Lenoir,chinese,140080850.0
420,Brett Ratner,Tzi Ma,Dana Ivey,Noémie Lenoir,french,140080850.0
421,Brett Ratner,Tzi Ma,Dana Ivey,Noémie Lenoir,triad,140080850.0
422,Roland Emmerich,Oliver Platt,Liam James,Tom McCarthy,ark,166112167.0
423,Roland Emmerich,Oliver Platt,Liam James,Tom McCarthy,catastrophe,166112167.0
424,Roland Emmerich,Oliver Platt,Liam James,Tom McCarthy,geologist,166112167.0
425,Roland Emmerich,Oliver Platt,Liam James,Tom McCarthy,president,166112167.0
426,Roland Emmerich,Oliver Platt,Liam James,Tom McCarthy,writer,166112167.0
427,Robert Zemeckis,Robin Wright,Colin Firth,Gary Oldman,charles,137850096.0
428,Robert Zemeckis,Robin Wright,Colin Firth,Gary Oldman,dickens,137850096.0
429,Robert Zemeckis,Robin Wright,Colin Firth,Gary Oldman,christmas,137850096.0
430,Robert Zemeckis,Robin Wright,Colin Firth,Gary Oldman,eve,137850096.0
431,Robert Zemeckis,Robin Wright,Colin Firth,Gary Oldman,ghost,137850096.0
432,Robert Zemeckis,Robin Wright,Colin Firth,Gary Oldman,scrooge,137850096.0
433,Lana Wachowski,Channing Tatum,Mila Kunis,Eddie Redmayne,box,47375327.0
434,Lana Wachowski,Channing Tatum,Mila Kunis,Eddie Redmayne,office,47375327.0
435,Lana Wachowski,Channing Tatum,Mila Kunis,Eddie Redmayne,flop,47375327.0
436,Lana Wachowski,Channing Tatum,Mila Kunis,Eddie Redmayne,critically,47375327.0
437,Lana Wachowski,Channing Tatum,Mila Kunis,Eddie Redmayne,bashed,47375327.0
438,Lana Wachowski,Channing Tatum,Mila Kunis,Eddie Redmayne,planet,47375327.0
439,Lana Wachowski,Channing Tatum,Mila Kunis,Eddie Redmayne,earth,47375327.0
440,Lana Wachowski,Channing Tatum,Mila Kunis,Eddie Redmayne,space,47375327.0
441,Lana Wachowski,Channing Tatum,Mila Kunis,Eddie Redmayne,opera,47375327.0
442,Lana Wachowski,Channing Tatum,Mila Kunis,Eddie Redmayne,woman,47375327.0
443,Lana Wachowski,Channing Tatum,Mila Kunis,Eddie Redmayne,bra,47375327.0
444,Lana Wachowski,Channing Tatum,Mila Kunis,Eddie Redmayne,and,47375327.0
445,Lana Wachowski,Channing Tatum,Mila Kunis,Eddie Redmayne,panties,47375327.0
446,David Yates,Christoph Waltz,Alexander Skarsgård,Casper Crump,africa,124051759.0
447,David Yates,Christoph Waltz,Alexander Skarsgård,Casper Crump,capture,124051759.0
448,David Yates,Christoph Waltz,Alexander Skarsgård,Casper Crump,jungle,124051759.0
449,David Yates,Christoph Waltz,Alexander Skarsgård,Casper Crump,male,124051759.0
450,David Yates,Christoph Waltz,Alexander Skarsgård,Casper Crump,objectification,124051759.0
451,David Yates,Christoph Waltz,Alexander Skarsgård,Casper Crump,tarzan,124051759.0
452,Andrew Adamson,Jim Broadbent,Kiran Shah,Shane Rangi,hide,291709845.0
453,Andrew Adamson,Jim Broadbent,Kiran Shah,Shane Rangi,and,291709845.0
454,Andrew Adamson,Jim Broadbent,Kiran Shah,Shane Rangi,seek,291709845.0
455,Andrew Adamson,Jim Broadbent,Kiran Shah,Shane Rangi,lion,291709845.0
456,Andrew Adamson,Jim Broadbent,Kiran Shah,Shane Rangi,magic,291709845.0
457,Andrew Adamson,Jim Broadbent,Kiran Shah,Shane Rangi,professor,291709845.0
458,Andrew Adamson,Jim Broadbent,Kiran Shah,Shane Rangi,snow,291709845.0
459,Bryan Singer,Jennifer Lawrence,Michael Fassbender,Tye Sheridan,mutant,154985087.0
460,Bryan Singer,Jennifer Lawrence,Michael Fassbender,Tye Sheridan,superhero,154985087.0
461,Bryan Singer,Jennifer Lawrence,Michael Fassbender,Tye Sheridan,team,154985087.0
462,Bryan Singer,Jennifer Lawrence,Michael Fassbender,Tye Sheridan,x,154985087.0
463,Bryan Singer,Jennifer Lawrence,Michael Fassbender,Tye Sheridan,men,154985087.0
464,Bryan Singer,Jennifer Lawrence,Michael Fassbender,Tye Sheridan,year,154985087.0
465,Bryan Singer,Jennifer Lawrence,Michael Fassbender,Tye Sheridan,1983,154985087.0
466,Christopher Nolan,Christian Bale,Heath Ledger,Morgan Freeman,based,533316061.0
467,Christopher Nolan,Christian Bale,Heath Ledger,Morgan Freeman,comic,533316061.0
468,Christopher Nolan,Christian Bale,Heath Ledger,Morgan Freeman,book,533316061.0
469,Christopher Nolan,Christian Bale,Heath Ledger,Morgan Freeman,dc,533316061.0
470,Christopher Nolan,Christian Bale,Heath Ledger,Morgan Freeman,comics,533316061.0
471,Christopher Nolan,Christian Bale,Heath Ledger,Morgan Freeman,psychopath,533316061.0
472,Christopher Nolan,Christian Bale,Heath Ledger,Morgan Freeman,star,533316061.0
473,Christopher Nolan,Christian Bale,Heath Ledger,Morgan Freeman,died,533316061.0
474,Christopher Nolan,Christian Bale,Heath Ledger,Morgan Freeman,release,533316061.0
475,Christopher Nolan,Christian Bale,Heath Ledger,Morgan Freeman,urban,533316061.0
476,Christopher Nolan,Christian Bale,Heath Ledger,Morgan Freeman,setting,533316061.0
477,Pete Docter,John Ratzenberger,Delroy Lindo,Jess Harnell,balloon,292979556.0
478,Pete Docter,John Ratzenberger,Delroy Lindo,Jess Harnell,house,292979556.0
479,Pete Docter,John Ratzenberger,Delroy Lindo,Jess Harnell,promise,292979556.0
480,Pete Docter,John Ratzenberger,Delroy Lindo,Jess Harnell,retirement,292979556.0
481,Pete Docter,John Ratzenberger,Delroy Lindo,Jess Harnell,skeleton,292979556.0
482,Rob Letterman,Amy Poehler,Rainn Wilson,Stephen Colbert,alien,198332128.0
483,Rob Letterman,Amy Poehler,Rainn Wilson,Stephen Colbert,invasion,198332128.0
484,Rob Letterman,Amy Poehler,Rainn Wilson,Stephen Colbert,space,198332128.0
485,Rob Letterman,Amy Poehler,Rainn Wilson,Stephen Colbert,craft,198332128.0
486,Rob Letterman,Amy Poehler,Rainn Wilson,Stephen Colbert,giant,198332128.0
487,Rob Letterman,Amy Poehler,Rainn Wilson,Stephen Colbert,giantess,198332128.0
488,Jon Favreau,Robert Downey Jr.,Jeff Bridges,Jon Favreau,afghanistan,318298180.0
489,Jon Favreau,Robert Downey Jr.,Jeff Bridges,Jon Favreau,billionaire,318298180.0
490,Jon Favreau,Robert Downey Jr.,Jeff Bridges,Jon Favreau,inventor,318298180.0
491,Jon Favreau,Robert Downey Jr.,Jeff Bridges,Jon Favreau,playboy,318298180.0
492,Jon Favreau,Robert Downey Jr.,Jeff Bridges,Jon Favreau,u.s.,318298180.0
493,Jon Favreau,Robert Downey Jr.,Jeff Bridges,Jon Favreau,air,318298180.0
494,Jon Favreau,Robert Downey Jr.,Jeff Bridges,Jon Favreau,force,318298180.0
495,Martin Scorsese,Chloë Grace Moretz,Christopher Lee,Ray Winstone,automaton,73820094.0
496,Martin Scorsese,Chloë Grace Moretz,Christopher Lee,Ray Winstone,mechanical,73820094.0
497,Martin Scorsese,Chloë Grace Moretz,Christopher Lee,Ray Winstone,railway,73820094.0
498,Martin Scorsese,Chloë Grace Moretz,Christopher Lee,Ray Winstone,station,73820094.0
499,Martin Scorsese,Chloë Grace Moretz,Christopher Lee,Ray Winstone,steampunk,73820094.0
500,Martin Scorsese,Chloë Grace Moretz,Christopher Lee,Ray Winstone,train,73820094.0
501,Barry Sonnenfeld,Will Smith,Salma Hayek,Bai Ling,buddy,113745408.0
502,Barry Sonnenfeld,Will Smith,Salma Hayek,Bai Ling,movie,113745408.0
503,Barry Sonnenfeld,Will Smith,Salma Hayek,Bai Ling,general,113745408.0
504,Barry Sonnenfeld,Will Smith,Salma Hayek,Bai Ling,inventor,113745408.0
505,Barry Sonnenfeld,Will Smith,Salma Hayek,Bai Ling,steampunk,113745408.0
506,Barry Sonnenfeld,Will Smith,Salma Hayek,Bai Ling,utah,113745408.0
507,Rob Cohen,Jet Li,Brendan Fraser,Russell Wong,army,102176165.0
508,Rob Cohen,Jet Li,Brendan Fraser,Russell Wong,china,102176165.0
509,Rob Cohen,Jet Li,Brendan Fraser,Russell Wong,emperor,102176165.0
510,Rob Cohen,Jet Li,Brendan Fraser,Russell Wong,mummy,102176165.0
511,Rob Cohen,Jet Li,Brendan Fraser,Russell Wong,shangri,102176165.0
512,Rob Cohen,Jet Li,Brendan Fraser,Russell Wong,la,102176165.0
513,David Ayer,Will Smith,Robin Atkin Downes,Ike Barinholtz,based,161087183.0
514,David Ayer,Will Smith,Robin Atkin Downes,Ike Barinholtz,comic,161087183.0
515,David Ayer,Will Smith,Robin Atkin Downes,Ike Barinholtz,book,161087183.0
516,David Ayer,Will Smith,Robin Atkin Downes,Ike Barinholtz,critically,161087183.0
517,David Ayer,Will Smith,Robin Atkin Downes,Ike Barinholtz,bashed,161087183.0
518,David Ayer,Will Smith,Robin Atkin Downes,Ike Barinholtz,father,161087183.0
519,David Ayer,Will Smith,Robin Atkin Downes,Ike Barinholtz,daughter,161087183.0
520,David Ayer,Will Smith,Robin Atkin Downes,Ike Barinholtz,relationship,161087183.0
521,David Ayer,Will Smith,Robin Atkin Downes,Ike Barinholtz,reference,161087183.0
522,David Ayer,Will Smith,Robin Atkin Downes,Ike Barinholtz,superman,161087183.0
523,David Ayer,Will Smith,Robin Atkin Downes,Ike Barinholtz,super,161087183.0
524,David Ayer,Will Smith,Robin Atkin Downes,Ike Barinholtz,villain,161087183.0
525,Tom Shadyac,Jimmy Bennett,Morgan Freeman,Steve Carell,ark,100289690.0
526,Tom Shadyac,Jimmy Bennett,Morgan Freeman,Steve Carell,change,100289690.0
527,Tom Shadyac,Jimmy Bennett,Morgan Freeman,Steve Carell,congressman,100289690.0
528,Tom Shadyac,Jimmy Bennett,Morgan Freeman,Steve Carell,depiction,100289690.0
529,Tom Shadyac,Jimmy Bennett,Morgan Freeman,Steve Carell,god,100289690.0
530,Tom Shadyac,Jimmy Bennett,Morgan Freeman,Steve Carell,flood,100289690.0
531,Doug Liman,Tom Cruise,Lara Pulver,Noah Taylor,alien,100189501.0
532,Doug Liman,Tom Cruise,Lara Pulver,Noah Taylor,combat,100189501.0
533,Doug Liman,Tom Cruise,Lara Pulver,Noah Taylor,dying,100189501.0
534,Doug Liman,Tom Cruise,Lara Pulver,Noah Taylor,repeatedly,100189501.0
535,Doug Liman,Tom Cruise,Lara Pulver,Noah Taylor,end,100189501.0
536,Doug Liman,Tom Cruise,Lara Pulver,Noah Taylor,the,100189501.0
537,Doug Liman,Tom Cruise,Lara Pulver,Noah Taylor,world,100189501.0
538,Doug Liman,Tom Cruise,Lara Pulver,Noah Taylor,time,100189501.0
539,Doug Liman,Tom Cruise,Lara Pulver,Noah Taylor,loop,100189501.0
540,Kevin Reynolds,Jeanne Tripplehorn,Rick Aviles,Zakes Mokae,future,88246220.0
541,Kevin Reynolds,Jeanne Tripplehorn,Rick Aviles,Zakes Mokae,sail,88246220.0
542,Kevin Reynolds,Jeanne Tripplehorn,Rick Aviles,Zakes Mokae,sea,88246220.0
543,Kevin Reynolds,Jeanne Tripplehorn,Rick Aviles,Zakes Mokae,smoker,88246220.0
544,Kevin Reynolds,Jeanne Tripplehorn,Rick Aviles,Zakes Mokae,water,88246220.0
545,Stephen Sommers,Joseph Gordon-Levitt,Dennis Quaid,Leo Howard,cobra,150167630.0
546,Stephen Sommers,Joseph Gordon-Levitt,Dennis Quaid,Leo Howard,gi,150167630.0
547,Stephen Sommers,Joseph Gordon-Levitt,Dennis Quaid,Leo Howard,joe,150167630.0
548,Stephen Sommers,Joseph Gordon-Levitt,Dennis Quaid,Leo Howard,snake,150167630.0
549,Stephen Sommers,Joseph Gordon-Levitt,Dennis Quaid,Leo Howard,train,150167630.0
550,Stephen Sommers,Joseph Gordon-Levitt,Dennis Quaid,Leo Howard,warhead,150167630.0
551,Pete Docter,Amy Poehler,Mindy Kaling,Phyllis Smith,anger,356454367.0
552,Pete Docter,Amy Poehler,Mindy Kaling,Phyllis Smith,joy,356454367.0
553,Pete Docter,Amy Poehler,Mindy Kaling,Phyllis Smith,memory,356454367.0
554,Pete Docter,Amy Poehler,Mindy Kaling,Phyllis Smith,running,356454367.0
555,Pete Docter,Amy Poehler,Mindy Kaling,Phyllis Smith,away,356454367.0
556,Pete Docter,Amy Poehler,Mindy Kaling,Phyllis Smith,sadness,356454367.0
557,Jon Favreau,Scarlett Johansson,Bill Murray,Garry Shandling,fire,362645141.0
558,Jon Favreau,Scarlett Johansson,Bill Murray,Garry Shandling,jungle,362645141.0
559,Jon Favreau,Scarlett Johansson,Bill Murray,Garry Shandling,remake,362645141.0
560,Jon Favreau,Scarlett Johansson,Bill Murray,Garry Shandling,tiger,362645141.0
561,Jon Favreau,Scarlett Johansson,Bill Murray,Garry Shandling,wolf,362645141.0
562,Jon Favreau,Robert Downey Jr.,Scarlett Johansson,Jon Favreau,hammer,312057433.0
563,Jon Favreau,Robert Downey Jr.,Scarlett Johansson,Jon Favreau,military,312057433.0
564,Jon Favreau,Robert Downey Jr.,Scarlett Johansson,Jon Favreau,monaco,312057433.0
565,Jon Favreau,Robert Downey Jr.,Scarlett Johansson,Jon Favreau,revenge,312057433.0
566,Jon Favreau,Robert Downey Jr.,Scarlett Johansson,Jon Favreau,tony,312057433.0
567,Jon Favreau,Robert Downey Jr.,Scarlett Johansson,Jon Favreau,stark,312057433.0
568,Rupert Sanders,Chris Hemsworth,Kristen Stewart,Sam Claflin,evil,155111815.0
569,Rupert Sanders,Chris Hemsworth,Kristen Stewart,Sam Claflin,queen,155111815.0
570,Rupert Sanders,Chris Hemsworth,Kristen Stewart,Sam Claflin,fairy,155111815.0
571,Rupert Sanders,Chris Hemsworth,Kristen Stewart,Sam Claflin,tale,155111815.0
572,Rupert Sanders,Chris Hemsworth,Kristen Stewart,Sam Claflin,magic,155111815.0
